employee_id,employee_department,training_name,training_duration_days,training_cost_eur,start_date,completion_date,completion_status,site
EMP_201400,Operations,German Business Law,3,1184,2023-02-15,,InProgress,Berlin
EMP_201400,Operations,Supply Chain Management,4,1647,2024-10-18,,InProgress,Berlin
EMP_201402,R&D,Cloud Architecture AWS,4,2406,2023-11-16,2023-11-20,Completed,Paris
EMP_201403,Sales,Negotiation Techniques,3,836,2019-12-28,2020-01-04,Completed,Milan
EMP_201403,Sales,Key Account Management,4,1153,2020-03-22,2020-03-30,Completed,Milan
EMP_201405,IT,SAP ERP,5,2164,2021-02-27,2021-03-08,Completed,Milan
EMP_201405,IT,Kubernetes,4,2445,2023-02-14,2023-02-18,Completed,Milan
EMP_201405,IT,Cybersecurity,5,2437,2025-09-13,,Cancelled,Milan
EMP_201406,Operations,Project Management PMP,5,1959,2023-03-31,,Cancelled,Berlin
EMP_201406,Operations,Industry 4.0,4,2212,2025-12-05,,Cancelled,Berlin
EMP_201407,Operations,SAP ERP,5,2526,2019-12-30,2020-01-09,Completed,Berlin
EMP_201407,Operations,Project Management PMP,5,1970,2020-02-24,,InProgress,Berlin
EMP_201409,Management,Financial Acumen,4,1581,2019-12-26,,InProgress,Paris
EMP_201409,Management,Change Management,3,767,2021-01-02,,Cancelled,Paris
EMP_201410,R&D,Cloud Architecture AWS,4,2733,2025-01-05,2025-01-13,Completed,Paris
EMP_201411,Sales,CRM Salesforce,2,740,2019-12-23,,InProgress,Milan
EMP_201411,Sales,Key Account Management,4,942,2023-03-30,2023-04-06,Completed,Milan
EMP_201411,Sales,Key Account Management,4,1026,2025-05-17,2025-05-22,Completed,Milan
EMP_201412,Sales,Negotiation Techniques,3,886,2019-12-23,2019-12-29,Completed,Milan
EMP_201412,Sales,Negotiation Techniques,3,850,2020-07-29,,InProgress,Milan
EMP_201412,Sales,CRM Salesforce,2,826,2022-09-09,2022-09-16,Completed,Milan
EMP_201412,Sales,Negotiation Techniques,3,903,2025-12-20,2025-12-27,Completed,Milan
EMP_201413,IT,ITIL Framework,3,1568,2022-04-20,2022-04-28,Completed,Milan
EMP_201413,IT,SAP ERP,5,2260,2023-01-15,2023-01-22,Completed,Milan
EMP_201414,Operations,Project Management PMP,5,2119,2021-08-01,,Cancelled,Berlin
EMP_201414,Operations,Project Management PMP,5,2296,2022-12-29,2023-01-06,Completed,Berlin
EMP_201414,Operations,Project Management PMP,5,2507,2023-03-05,,Cancelled,Berlin
EMP_201414,Operations,SAP ERP,5,2599,2024-02-05,2024-02-10,Completed,Berlin
EMP_201414,Operations,Industry 4.0,4,2055,2025-03-06,,Cancelled,Berlin
EMP_201416,Management,Change Management,3,947,2023-10-06,,InProgress,Paris
EMP_201416,Management,Change Management,3,996,2024-04-12,,Cancelled,Paris
EMP_201417,R&D,Machine Learning,5,3028,2021-03-21,,Cancelled,Paris
EMP_201417,R&D,Data Engineering,5,2630,2022-10-07,,InProgress,Paris
EMP_201417,R&D,Python Advanced,6,2218,2023-01-01,2023-01-10,Completed,Paris
EMP_201417,R&D,Machine Learning,5,3108,2024-06-10,,InProgress,Paris
EMP_201417,R&D,Machine Learning,5,2631,2025-04-09,2025-04-17,Completed,Paris
EMP_201420,IT,Cloud Computing Azure,5,2190,2025-01-25,2025-02-04,Completed,Berlin
EMP_201421,Operations,Project Management PMP,5,2130,2020-11-21,2020-11-28,Completed,Berlin
EMP_201421,Operations,Industry 4.0,4,2027,2023-01-10,,InProgress,Berlin
EMP_201422,Operations,Lean Manufacturing,3,1143,2023-10-31,2023-11-07,Completed,Berlin
EMP_201425,Management,Financial Acumen,4,1458,2021-02-05,,InProgress,Paris
EMP_201425,Management,Strategic Management,5,1882,2025-01-19,2025-01-25,Completed,Paris
EMP_201426,R&D,Machine Learning,5,2866,2022-07-31,2022-08-06,Completed,Paris
EMP_201426,R&D,Machine Learning,5,2827,2023-11-06,2023-11-11,Completed,Paris
EMP_201427,Operations,Industry 4.0,4,2155,2021-05-21,2021-05-28,Completed,Berlin
EMP_201427,Operations,Lean Manufacturing,3,1085,2022-06-25,2022-06-28,Completed,Berlin
EMP_201427,Operations,SAP ERP,5,2367,2025-07-15,,InProgress,Berlin
EMP_201428,R&D,Python Advanced,6,2336,2022-10-08,2022-10-18,Completed,Paris
EMP_201428,R&D,Machine Learning,5,2446,2023-10-03,2023-10-09,Completed,Paris
EMP_201428,R&D,Deep Learning,7,2992,2025-03-22,2025-03-30,Completed,Paris
EMP_201429,R&D,Deep Learning,7,3158,2024-12-27,2025-01-04,Completed,Paris
EMP_201429,R&D,Agile Scrum,2,701,2025-03-11,2025-03-16,Completed,Paris
EMP_201430,Sales,Negotiation Techniques,3,911,2022-05-16,2022-05-20,Completed,Milan
EMP_201430,Sales,CRM Salesforce,2,660,2024-06-17,2024-06-21,Completed,Milan
EMP_201432,Operations,SAP ERP,5,2136,2023-09-24,,InProgress,Berlin
EMP_201433,HR_Dept,Talent Acquisition,2,855,2020-10-25,2020-10-30,Completed,Paris
EMP_201433,HR_Dept,Coaching Techniques,3,857,2021-05-12,,Cancelled,Paris
EMP_201435,Management,Leadership Excellence,4,1354,2021-01-30,2021-02-08,Completed,Paris
EMP_201436,Management,Executive Coaching,3,1215,2020-08-21,2020-08-28,Completed,Paris
EMP_201438,R&D,Cloud Architecture AWS,4,2395,2021-12-24,,Cancelled,Paris
EMP_201438,R&D,Deep Learning,7,2912,2024-07-09,2024-07-21,Completed,Paris
EMP_201438,R&D,Agile Scrum,2,751,2025-08-04,2025-08-11,Completed,Paris
EMP_201439,Sales,Key Account Management,4,1244,2024-06-02,,Cancelled,Milan
EMP_201441,Sales,Sales Leadership,4,1144,2024-06-09,2024-06-18,Completed,Milan
EMP_201441,Sales,Digital Marketing,3,940,2025-05-12,2025-05-18,Completed,Milan
EMP_201444,IT,DevOps CI/CD,4,1929,2024-01-23,2024-01-31,Completed,Milan
EMP_201445,Operations,SAP ERP,5,2724,2020-11-21,2020-11-28,Completed,Berlin
EMP_201446,Operations,German Business Law,3,1210,2020-12-29,2021-01-04,Completed,Berlin
EMP_201446,Operations,SAP ERP,5,2291,2024-03-31,2024-04-08,Completed,Berlin
EMP_201446,Operations,Supply Chain Management,4,1405,2025-10-08,,InProgress,Berlin
EMP_201447,Admin,Project Coordination,3,697,2020-11-23,2020-11-28,Completed,Paris
EMP_201447,Admin,GDPR Compliance,2,521,2023-12-20,2023-12-25,Completed,Paris
EMP_201447,Admin,GDPR Compliance,2,549,2024-05-12,,InProgress,Paris
EMP_201447,Admin,Office Management,2,483,2025-02-13,2025-02-17,Completed,Paris
EMP_201449,R&D,Python Advanced,6,2332,2021-12-25,2022-01-02,Completed,Paris
EMP_201449,R&D,Cloud Architecture AWS,4,2252,2024-12-06,,Cancelled,Paris
EMP_201450,R&D,Machine Learning,5,3097,2022-11-27,,InProgress,Paris
EMP_201450,R&D,Cloud Architecture AWS,4,2341,2024-04-20,2024-04-24,Completed,Paris
EMP_201450,R&D,Machine Learning,5,2708,2025-07-25,,InProgress,Paris
EMP_201451,R&D,Deep Learning,7,2882,2021-08-29,,InProgress,Paris
EMP_201452,Sales,Key Account Management,4,959,2021-07-10,,Cancelled,Milan
EMP_201452,Sales,CRM Salesforce,2,785,2022-04-30,2022-05-06,Completed,Milan
EMP_201452,Sales,Sales Leadership,4,1254,2023-06-25,2023-07-03,Completed,Milan
EMP_201452,Sales,Sales Leadership,4,1284,2024-07-26,2024-08-03,Completed,Milan
EMP_201452,Sales,CRM Salesforce,2,668,2025-10-12,2025-10-18,Completed,Milan
EMP_201454,Operations,Project Management PMP,5,2276,2022-10-09,2022-10-17,Completed,Berlin
EMP_201455,Management,Financial Acumen,4,1640,2021-08-15,2021-08-24,Completed,Paris
EMP_201455,Management,Financial Acumen,4,1608,2023-12-02,2023-12-06,Completed,Paris
EMP_201456,Management,Leadership Excellence,4,1279,2023-02-23,2023-03-04,Completed,Paris
EMP_201456,Management,Executive Coaching,3,1206,2025-12-12,2025-12-15,Completed,Paris
EMP_201457,R&D,Agile Scrum,2,858,2022-09-17,,InProgress,Paris
EMP_201457,R&D,Deep Learning,7,3306,2023-01-22,2023-01-29,Completed,Paris
EMP_201458,R&D,Agile Scrum,2,758,2021-09-03,,Cancelled,Paris
EMP_201459,Sales,Negotiation Techniques,3,987,2022-04-16,2022-04-22,Completed,Milan
EMP_201460,IT,Cybersecurity,5,2810,2020-11-25,2020-12-02,Completed,Milan
EMP_201460,IT,Cybersecurity,5,2641,2023-01-12,,Cancelled,Milan
EMP_201460,IT,Cybersecurity,5,3010,2024-06-03,,InProgress,Milan
EMP_201461,IT,Network Security,4,1805,2023-03-10,2023-03-19,Completed,Milan
EMP_201462,Operations,Project Management PMP,5,2024,2024-09-24,2024-10-02,Completed,Berlin
EMP_201462,Operations,Project Management PMP,5,1974,2025-04-16,2025-04-25,Completed,Berlin
EMP_201464,Operations,German Business Law,3,1201,2020-12-10,2020-12-13,Completed,Berlin
EMP_201464,Operations,German Business Law,3,1152,2025-11-12,,Cancelled,Berlin
EMP_201467,R&D,Cloud Architecture AWS,4,2156,2022-11-02,2022-11-08,Completed,Paris
EMP_201467,R&D,Cloud Architecture AWS,4,2414,2023-01-01,2023-01-08,Completed,Paris
EMP_201467,R&D,Python Advanced,6,2325,2025-06-11,,Cancelled,Paris
EMP_201468,Sales,Key Account Management,4,987,2023-04-16,,InProgress,Milan
EMP_201468,Sales,Digital Marketing,3,948,2024-01-26,2024-01-31,Completed,Milan
EMP_201469,IT,ITIL Framework,3,1567,2023-01-19,2023-01-27,Completed,Milan
EMP_201469,IT,SAP ERP,5,2865,2024-02-16,2024-02-24,Completed,Milan
EMP_201470,IT,ITIL Framework,3,1698,2020-11-24,2020-12-02,Completed,Milan
EMP_201472,Management,Executive Coaching,3,938,2021-11-23,2021-11-29,Completed,Paris
EMP_201472,Management,Change Management,3,926,2024-03-11,2024-03-14,Completed,Paris
EMP_201473,R&D,Data Engineering,5,2692,2021-08-07,2021-08-15,Completed,Paris
EMP_201474,IT,ITIL Framework,3,1310,2020-12-26,2020-12-30,Completed,Milan
EMP_201474,IT,Kubernetes,4,2002,2023-08-27,,InProgress,Milan
EMP_201474,IT,Kubernetes,4,2083,2024-12-18,2024-12-23,Completed,Milan
EMP_201474,IT,DevOps CI/CD,4,2032,2025-05-29,2025-06-06,Completed,Milan
EMP_201476,Operations,Project Management PMP,5,2501,2020-12-02,2020-12-11,Completed,Berlin
EMP_201476,Operations,Project Management PMP,5,1942,2021-06-27,,InProgress,Berlin
EMP_201479,R&D,Machine Learning,5,3068,2023-02-02,2023-02-07,Completed,Paris
EMP_201479,R&D,Machine Learning,5,2710,2025-11-20,2025-11-28,Completed,Paris
EMP_201480,Sales,Key Account Management,4,992,2024-11-14,2024-11-19,Completed,Milan
EMP_201481,IT,Cloud Computing Azure,5,2522,2022-10-05,2022-10-13,Completed,Berlin
EMP_201481,IT,DevOps CI/CD,4,1746,2023-08-11,2023-08-19,Completed,Berlin
EMP_201481,IT,Cybersecurity,5,3155,2025-11-01,2025-11-11,Completed,Berlin
EMP_201484,Operations,Industry 4.0,4,1965,2021-03-20,2021-03-28,Completed,Berlin
EMP_201485,HR_Dept,HR Analytics,4,1936,2021-08-23,2021-08-30,Completed,Paris
EMP_201485,HR_Dept,HR Analytics,4,2057,2022-06-24,2022-06-29,Completed,Paris
EMP_201486,Management,Strategic Management,5,1823,2025-12-17,2025-12-26,Completed,Paris
EMP_201487,Sales,Sales Leadership,4,1248,2024-09-01,,Cancelled,Milan
EMP_201487,Sales,Negotiation Techniques,3,836,2025-12-04,2025-12-11,Completed,Milan
EMP_201491,Operations,Project Management PMP,5,2338,2021-04-25,,Cancelled,Berlin
EMP_201491,Operations,Lean Manufacturing,3,1342,2023-01-10,2023-01-13,Completed,Berlin
EMP_201491,Operations,Industry 4.0,4,1929,2024-09-21,2024-09-25,Completed,Berlin
EMP_201491,Operations,German Business Law,3,1111,2025-01-30,2025-02-03,Completed,Berlin
EMP_201492,Operations,Supply Chain Management,4,1550,2023-06-14,2023-06-21,Completed,Berlin
EMP_201492,Operations,Industry 4.0,4,2236,2025-10-08,,InProgress,Berlin
EMP_201494,HR_Dept,People Management,3,925,2022-10-20,,InProgress,Paris
EMP_201494,HR_Dept,HR Analytics,4,1735,2024-06-17,2024-06-23,Completed,Paris
EMP_201495,Management,Change Management,3,845,2023-05-22,2023-05-26,Completed,Paris
EMP_201496,Management,Executive Coaching,3,969,2020-12-30,,InProgress,Paris
EMP_201496,Management,Change Management,3,904,2022-12-22,2022-12-26,Completed,Paris
EMP_201496,Management,Change Management,3,1020,2025-05-04,2025-05-07,Completed,Paris
EMP_201497,R&D,Cloud Architecture AWS,4,2569,2021-09-09,,Cancelled,Paris
EMP_201497,R&D,Deep Learning,7,2875,2023-08-31,,InProgress,Paris
EMP_201498,R&D,Data Engineering,5,2322,2024-03-09,2024-03-19,Completed,Paris
EMP_201499,Sales,Negotiation Techniques,3,876,2021-12-06,2021-12-13,Completed,Milan
EMP_201500,Sales,CRM Salesforce,2,673,2021-10-22,2021-10-24,Completed,Milan
EMP_201500,Sales,Digital Marketing,3,788,2022-09-11,2022-09-16,Completed,Milan
EMP_201501,Operations,German Business Law,3,1219,2023-10-26,2023-10-29,Completed,Berlin
EMP_201502,Operations,Industry 4.0,4,1983,2024-03-14,2024-03-18,Completed,Berlin
EMP_201506,R&D,Machine Learning,5,3133,2021-10-30,,Cancelled,Paris
EMP_201506,R&D,Data Engineering,5,2256,2024-03-30,,InProgress,Paris
EMP_201508,Sales,Digital Marketing,3,781,2021-12-07,,Cancelled,Milan
EMP_201508,Sales,CRM Salesforce,2,844,2024-12-21,2024-12-25,Completed,Milan
EMP_201508,Sales,CRM Salesforce,2,859,2025-02-04,,InProgress,Milan
EMP_201509,Sales,Sales Leadership,4,1033,2024-11-21,2024-11-30,Completed,Milan
EMP_201510,IT,Cloud Computing Azure,5,2564,2022-02-17,2022-02-23,Completed,Milan
EMP_201510,IT,Cybersecurity,5,2544,2023-08-31,2023-09-07,Completed,Milan
EMP_201510,IT,Network Security,4,1994,2025-09-25,2025-10-04,Completed,Milan
EMP_201511,Operations,German Business Law,3,1171,2023-11-12,2023-11-17,Completed,Berlin
EMP_201511,Operations,SAP ERP,5,2387,2025-11-09,2025-11-18,Completed,Berlin
EMP_201512,Operations,Lean Manufacturing,3,1152,2023-03-21,2023-03-24,Completed,Berlin
EMP_201512,Operations,SAP ERP,5,2553,2024-02-09,2024-02-18,Completed,Berlin
EMP_201512,Operations,Supply Chain Management,4,1482,2025-01-17,2025-01-25,Completed,Berlin
EMP_201514,Sales,Key Account Management,4,1225,2021-09-24,,Cancelled,Milan
EMP_201514,Sales,Sales Leadership,4,1081,2023-06-19,,Cancelled,Milan
EMP_201514,Sales,CRM Salesforce,2,691,2025-02-24,2025-02-28,Completed,Milan
EMP_201515,IT,Cybersecurity,5,2680,2023-02-01,2023-02-10,Completed,Milan
EMP_201515,IT,DevOps CI/CD,4,2199,2024-01-31,2024-02-05,Completed,Milan
EMP_201515,IT,SAP ERP,5,2507,2025-04-03,2025-04-09,Completed,Milan
EMP_201519,HR_Dept,Coaching Techniques,3,753,2022-03-24,2022-04-01,Completed,Paris
EMP_201519,HR_Dept,Talent Acquisition,2,737,2023-03-02,2023-03-07,Completed,Paris
EMP_201519,HR_Dept,Talent Acquisition,2,686,2025-08-27,2025-08-31,Completed,Paris
EMP_201520,Management,Strategic Management,5,2287,2021-06-06,,Cancelled,Paris
EMP_201520,Management,Strategic Management,5,1844,2022-07-16,2022-07-25,Completed,Paris
EMP_201520,Management,Financial Acumen,4,1594,2023-05-31,2023-06-06,Completed,Paris
EMP_201520,Management,Leadership Excellence,4,1174,2024-11-13,2024-11-21,Completed,Paris
EMP_201521,Management,Financial Acumen,4,1480,2022-06-06,2022-06-10,Completed,Paris
EMP_201521,Management,Change Management,3,881,2025-03-29,2025-04-03,Completed,Paris
EMP_201523,R&D,Machine Learning,5,2592,2021-05-01,,InProgress,Paris
EMP_201524,R&D,Cloud Architecture AWS,4,2495,2021-05-24,2021-06-02,Completed,Paris
EMP_201524,R&D,Data Engineering,5,2458,2024-03-17,2024-03-22,Completed,Paris
EMP_201525,Sales,Digital Marketing,3,913,2022-01-17,2022-01-25,Completed,Milan
EMP_201527,IT,DevOps CI/CD,4,2154,2021-09-07,,InProgress,Milan
EMP_201527,IT,SAP ERP,5,2401,2023-08-24,,InProgress,Milan
EMP_201527,IT,Kubernetes,4,1956,2024-09-29,2024-10-07,Completed,Milan
EMP_201531,Admin,GDPR Compliance,2,555,2024-03-07,2024-03-09,Completed,Paris
EMP_201532,Management,Strategic Management,5,1793,2023-03-26,2023-04-01,Completed,Paris
EMP_201532,Management,Leadership Excellence,4,1130,2024-07-13,2024-07-21,Completed,Paris
EMP_201532,Management,Executive Coaching,3,1103,2025-02-28,2025-03-06,Completed,Paris
EMP_201536,R&D,Data Engineering,5,2070,2022-03-02,2022-03-08,Completed,Paris
EMP_201536,R&D,Cloud Architecture AWS,4,2349,2024-03-04,2024-03-12,Completed,Paris
EMP_201536,R&D,Agile Scrum,2,859,2025-01-24,,InProgress,Paris
EMP_201537,Sales,Key Account Management,4,996,2021-08-21,,Cancelled,Milan
EMP_201537,Sales,Digital Marketing,3,900,2022-06-19,,InProgress,Milan
EMP_201537,Sales,Sales Leadership,4,1158,2025-06-18,2025-06-26,Completed,Milan
EMP_201539,IT,Cybersecurity,5,2594,2024-08-04,2024-08-11,Completed,Milan
EMP_201539,IT,Cybersecurity,5,3122,2025-08-16,2025-08-26,Completed,Milan
EMP_201541,Operations,Project Management PMP,5,2376,2024-08-13,2024-08-19,Completed,Berlin
EMP_201541,Operations,Supply Chain Management,4,1467,2025-11-05,,Cancelled,Berlin
EMP_201542,HR_Dept,HR Analytics,4,1828,2021-09-05,,Cancelled,Paris
EMP_201542,HR_Dept,Talent Acquisition,2,663,2022-06-29,2022-07-06,Completed,Paris
EMP_201542,HR_Dept,People Management,3,934,2023-07-06,2023-07-10,Completed,Paris
EMP_201542,HR_Dept,People Management,3,992,2025-06-06,2025-06-12,Completed,Paris
EMP_201543,Admin,Project Coordination,3,644,2025-09-19,2025-09-25,Completed,Paris
EMP_201547,Sales,Key Account Management,4,995,2023-02-28,2023-03-07,Completed,Milan
EMP_201547,Sales,Sales Leadership,4,1351,2024-01-24,2024-02-02,Completed,Milan
EMP_201548,IT,Network Security,4,1582,2024-06-07,2024-06-16,Completed,Milan
EMP_201548,IT,Kubernetes,4,2207,2025-09-06,,Cancelled,Milan
EMP_201549,IT,Cybersecurity,5,2736,2024-12-04,,InProgress,Berlin
EMP_201550,Operations,SAP ERP,5,2545,2024-12-26,,InProgress,Berlin
EMP_201552,HR_Dept,People Management,3,794,2021-12-09,,Cancelled,Paris
EMP_201552,HR_Dept,People Management,3,940,2023-03-12,2023-03-16,Completed,Paris
EMP_201552,HR_Dept,HR Analytics,4,1771,2025-12-19,2025-12-24,Completed,Paris
EMP_201553,Admin,Project Coordination,3,737,2021-07-06,2021-07-11,Completed,Paris
EMP_201553,Admin,GDPR Compliance,2,599,2024-02-11,2024-02-14,Completed,Paris
EMP_201554,Management,Change Management,3,963,2025-02-03,,Cancelled,Paris
EMP_201555,R&D,Machine Learning,5,2421,2022-01-14,,Cancelled,Paris
EMP_201555,R&D,Cloud Architecture AWS,4,2701,2024-03-29,2024-04-06,Completed,Paris
EMP_201558,Sales,CRM Salesforce,2,772,2023-07-26,2023-07-30,Completed,Milan
EMP_201559,Sales,Key Account Management,4,1130,2023-10-28,2023-11-03,Completed,Milan
EMP_201559,Sales,CRM Salesforce,2,665,2024-10-18,2024-10-25,Completed,Milan
EMP_201559,Sales,Negotiation Techniques,3,950,2025-02-20,2025-02-25,Completed,Milan
EMP_201560,Sales,Sales Leadership,4,1135,2021-09-17,,InProgress,Milan
EMP_201560,Sales,Negotiation Techniques,3,876,2023-09-04,2023-09-10,Completed,Milan
EMP_201560,Sales,Digital Marketing,3,726,2024-12-15,2024-12-18,Completed,Milan
EMP_201560,Sales,CRM Salesforce,2,823,2025-11-26,2025-12-01,Completed,Milan
EMP_201561,IT,SAP ERP,5,2319,2022-01-03,,Cancelled,Milan
EMP_201562,IT,DevOps CI/CD,4,1828,2023-11-11,,InProgress,Milan
EMP_201562,IT,ITIL Framework,3,1592,2025-03-28,,InProgress,Milan
EMP_201563,Operations,Project Management PMP,5,2490,2022-02-13,2022-02-23,Completed,Berlin
EMP_201564,Operations,Supply Chain Management,4,1808,2022-08-04,2022-08-10,Completed,Berlin
EMP_201564,Operations,German Business Law,3,1046,2025-12-22,,InProgress,Berlin
EMP_201566,Management,Leadership Excellence,4,1100,2024-05-27,2024-06-01,Completed,Paris
EMP_201567,R&D,Machine Learning,5,2791,2024-11-13,2024-11-21,Completed,Paris
EMP_201567,R&D,Cloud Architecture AWS,4,2571,2025-09-29,,InProgress,Paris
EMP_201568,R&D,Cloud Architecture AWS,4,2347,2024-01-30,2024-02-07,Completed,Paris
EMP_201569,Sales,Digital Marketing,3,915,2022-02-06,2022-02-13,Completed,Milan
EMP_201569,Sales,Negotiation Techniques,3,836,2024-06-06,2024-06-12,Completed,Milan
EMP_201570,IT,SAP ERP,5,2724,2021-08-21,,InProgress,Milan
EMP_201570,IT,DevOps CI/CD,4,2293,2023-11-22,2023-11-29,Completed,Milan
EMP_201571,IT,ITIL Framework,3,1645,2021-12-21,,Cancelled,Milan
EMP_201571,IT,DevOps CI/CD,4,1933,2022-05-03,2022-05-12,Completed,Milan
EMP_201571,IT,Cybersecurity,5,2764,2023-01-22,2023-01-29,Completed,Milan
EMP_201573,Operations,SAP ERP,5,2620,2022-03-26,,Cancelled,Berlin
EMP_201573,Operations,Supply Chain Management,4,1407,2023-03-14,2023-03-22,Completed,Berlin
EMP_201574,HR_Dept,Employment Law France,3,945,2024-01-14,2024-01-19,Completed,Paris
EMP_201575,Admin,Excel Advanced,1,376,2022-05-19,2022-05-20,Completed,Paris
EMP_201575,Admin,GDPR Compliance,2,568,2025-12-08,2025-12-12,Completed,Paris
EMP_201577,Management,Executive Coaching,3,1140,2023-06-04,,InProgress,Paris
EMP_201578,R&D,Machine Learning,5,2800,2025-08-24,2025-09-03,Completed,Paris
EMP_201579,Sales,CRM Salesforce,2,646,2022-08-21,,Cancelled,Milan
EMP_201579,Sales,Key Account Management,4,1256,2025-10-10,2025-10-19,Completed,Milan
EMP_201580,Sales,Negotiation Techniques,3,1017,2024-04-06,2024-04-14,Completed,Milan
EMP_201580,Sales,Sales Leadership,4,1168,2025-06-26,2025-07-01,Completed,Milan
EMP_201581,Sales,Sales Leadership,4,1257,2022-12-19,2022-12-23,Completed,Milan
EMP_201581,Sales,Digital Marketing,3,778,2023-03-05,2023-03-11,Completed,Milan
EMP_201583,Operations,Industry 4.0,4,2021,2021-09-27,2021-10-04,Completed,Berlin
EMP_201583,Operations,Supply Chain Management,4,1554,2024-03-31,2024-04-04,Completed,Berlin
EMP_201584,Operations,German Business Law,3,1053,2023-11-01,,InProgress,Berlin
EMP_201586,Admin,Excel Advanced,1,363,2023-06-19,2023-06-24,Completed,Paris
EMP_201586,Admin,GDPR Compliance,2,677,2025-07-24,2025-07-28,Completed,Paris
EMP_201587,Management,Change Management,3,903,2022-11-20,2022-11-27,Completed,Paris
EMP_201587,Management,Strategic Management,5,1923,2023-09-15,2023-09-22,Completed,Paris
EMP_201587,Management,Change Management,3,772,2024-10-06,2024-10-10,Completed,Paris
EMP_201587,Management,Financial Acumen,4,1707,2025-07-01,,Cancelled,Paris
EMP_201588,Management,Executive Coaching,3,1155,2021-10-02,,InProgress,Paris
EMP_201589,R&D,Agile Scrum,2,737,2022-02-22,2022-03-01,Completed,Paris
EMP_201589,R&D,Cloud Architecture AWS,4,2673,2025-03-18,,Cancelled,Paris
EMP_201590,R&D,Cloud Architecture AWS,4,2429,2021-10-30,2021-11-07,Completed,Paris
